,Complex ID,day_of_week,hour,route_id,frequency,frequency_total,capacity,frequency_capacity,average_ridership,frequency_capacity_total,route_id_ridership
0,1,Saturday,0,N,3,3,2224.0,6672.0,56.970825,6672.0,56.970825
1,1,Saturday,1,N,3,3,2224.0,6672.0,31.557858333333332,6672.0,31.557858333333332
2,1,Saturday,2,N,3,3,2224.0,6672.0,17.271125,6672.0,17.271125
3,1,Saturday,3,N,3,3,2224.0,6672.0,15.270208333333334,6672.0,15.270208333333334
4,1,Saturday,4,N,3,3,2224.0,6672.0,26.460224999999998,6672.0,26.460224999999998
5,1,Saturday,5,N,4,4,2224.0,8896.0,79.12344166666666,8896.0,79.12344166666666
6,1,Saturday,6,N,4,4,2224.0,8896.0,151.20951666666667,8896.0,151.20951666666667
7,1,Saturday,7,N,5,5,2224.0,11120.0,228.462325,11120.0,228.462325
8,1,Saturday,8,N,5,5,2224.0,11120.0,318.155975,11120.0,318.155975
9,1,Saturday,9,N,5,5,2224.0,11120.0,407.9862416666667,11120.0,407.9862416666667
10,1,Saturday,10,N,5,5,2224.0,11120.0,437.91825833333337,11120.0,437.91825833333337
11,1,Saturday,11,N,5,5,2224.0,11120.0,478.842775,11120.0,478.842775
12,1,Saturday,12,N,5,5,2224.0,11120.0,488.171425,11120.0,488.171425
13,1,Saturday,13,N,5,5,2224.0,11120.0,508.55990833333334,11120.0,508.55990833333334
14,1,Saturday,14,N,5,5,2224.0,11120.0,532.208875,11120.0,532.208875
15,1,Saturday,15,N,5,5,2224.0,11120.0,489.273125,11120.0,489.273125
16,1,Saturday,16,N,5,5,2224.0,11120.0,436.84745,11120.0,436.84745
17,1,Saturday,17,N,5,5,2224.0,11120.0,432.70205000000004,11120.0,432.70205000000004
18,1,Saturday,18,N,5,5,2224.0,11120.0,376.13190833333334,11120.0,376.13190833333334
19,1,Saturday,19,N,5,5,2224.0,11120.0,297.353,11120.0,297.353
20,1,Saturday,20,N,5,5,2224.0,11120.0,218.76993333333334,11120.0,218.76993333333334
21,1,Saturday,21,N,5,5,2224.0,11120.0,176.855775,11120.0,176.855775
22,1,Saturday,22,N,6,6,2224.0,13344.0,152.5357,13344.0,152.5357
23,1,Saturday,23,N,4,4,2224.0,8896.0,101.936825,8896.0,101.936825
24,1,Sunday,0,N,3,3,2224.0,6672.0,57.28279166666667,6672.0,57.28279166666667
25,1,Sunday,1,N,3,3,2224.0,6672.0,30.832425,6672.0,30.832425
26,1,Sunday,2,N,3,3,2224.0,6672.0,15.371075,6672.0,15.371075
27,1,Sunday,3,N,3,3,2224.0,6672.0,14.575024999999998,6672.0,14.575024999999998
28,1,Sunday,4,N,3,3,2224.0,6672.0,25.61238333333333,6672.0,25.61238333333333
29,1,Sunday,5,N,4,4,2224.0,8896.0,52.73489166666667,8896.0,52.73489166666667
30,1,Sunday,6,N,4,4,2224.0,8896.0,104.12044166666668,8896.0,104.12044166666668
31,1,Sunday,7,N,5,5,2224.0,11120.0,137.31748333333334,11120.0,137.31748333333334
32,1,Sunday,8,N,5,5,2224.0,11120.0,220.06136666666666,11120.0,220.06136666666666
33,1,Sunday,9,N,5,5,2224.0,11120.0,310.75459166666667,11120.0,310.75459166666667
34,1,Sunday,10,N,5,5,2224.0,11120.0,369.0349416666666,11120.0,369.0349416666666
35,1,Sunday,11,N,5,5,2224.0,11120.0,402.14366666666666,11120.0,402.14366666666666
36,1,Sunday,12,N,5,5,2224.0,11120.0,422.48378333333335,11120.0,422.48378333333335
37,1,Sunday,13,N,5,5,2224.0,11120.0,423.43423333333334,11120.0,423.43423333333334
38,1,Sunday,14,N,5,5,2224.0,11120.0,413.3561583333333,11120.0,413.3561583333333
39,1,Sunday,15,N,5,5,2224.0,11120.0,363.343975,11120.0,363.343975
40,1,Sunday,16,N,5,5,2224.0,11120.0,315.18304166666667,11120.0,315.18304166666667
41,1,Sunday,17,N,5,5,2224.0,11120.0,302.8302166666667,11120.0,302.8302166666667
42,1,Sunday,18,N,5,5,2224.0,11120.0,252.83758333333333,11120.0,252.83758333333333
43,1,Sunday,19,N,5,5,2224.0,11120.0,195.29751666666667,11120.0,195.29751666666667
44,1,Sunday,20,N,5,5,2224.0,11120.0,159.615375,11120.0,159.615375
45,1,Sunday,21,N,5,5,2224.0,11120.0,132.50709166666667,11120.0,132.50709166666667
46,1,Sunday,22,N,6,6,2224.0,13344.0,119.36075833333332,13344.0,119.36075833333332
47,1,Sunday,23,N,4,4,2224.0,8896.0,56.109125,8896.0,56.109125
48,1,Weekday,0,N,3,3,2224.0,6672.0,36.743984999999995,6672.0,36.743984999999995
49,1,Weekday,1,N,3,3,2224.0,6672.0,17.129026666666665,6672.0,17.129026666666665
50,1,Weekday,2,N,3,3,2224.0,6672.0,14.41045,6672.0,14.41045
51,1,Weekday,3,N,3,3,2224.0,6672.0,19.818883333333332,6672.0,19.818883333333332
52,1,Weekday,4,N,3,3,2224.0,6672.0,55.26760833333334,6672.0,55.26760833333334
53,1,Weekday,5,N,4,4,2224.0,8896.0,229.72705000000002,8896.0,229.72705000000002
54,1,Weekday,6,N,10,10,2224.0,22240.0,600.76311,22240.0,600.76311
55,1,Weekday,7,N,12,12,2224.0,26688.0,1322.02746,26688.0,1322.02746
56,1,Weekday,8,N,14,14,2224.0,31136.0,1801.5934133333333,31136.0,1801.5934133333333
57,1,Weekday,9,N,15,15,2224.0,33360.0,919.9483866666667,33360.0,919.9483866666667
58,1,Weekday,10,N,12,12,2224.0,26688.0,569.6093983333333,26688.0,569.6093983333333
59,1,Weekday,11,N,13,13,2224.0,28912.0,452.26221000000004,28912.0,452.26221000000004
60,1,Weekday,12,N,14,14,2224.0,31136.0,417.4294383333333,31136.0,417.4294383333333
61,1,Weekday,13,N,13,13,2224.0,28912.0,450.7699816666667,28912.0,450.7699816666667
62,1,Weekday,14,N,14,14,2224.0,31136.0,579.5295883333333,31136.0,579.5295883333333
63,1,Weekday,15,N,13,13,2224.0,28912.0,568.0757,28912.0,568.0757
64,1,Weekday,16,N,12,12,2224.0,26688.0,577.1177733333333,26688.0,577.1177733333333
65,1,Weekday,17,N,14,14,2224.0,31136.0,607.2556566666666,31136.0,607.2556566666666
66,1,Weekday,18,N,14,14,2224.0,31136.0,475.4657883333333,31136.0,475.4657883333333
67,1,Weekday,19,N,13,13,2224.0,28912.0,301.197805,28912.0,301.197805
68,1,Weekday,20,N,11,11,2224.0,24464.0,228.05370499999998,24464.0,228.05370499999998
69,1,Weekday,21,N,7,7,2224.0,15568.0,169.33742,15568.0,169.33742
70,1,Weekday,22,N,6,6,2224.0,13344.0,150.64465833333333,13344.0,150.64465833333333
71,1,Weekday,23,N,4,4,2224.0,8896.0,70.21909666666667,8896.0,70.21909666666667
72,2,Saturday,0,N,6,6,2224.0,13344.0,43.006791666666665,13344.0,43.006791666666665
73,2,Saturday,1,N,6,6,2224.0,13344.0,20.579058333333332,13344.0,20.579058333333332
74,2,Saturday,2,N,6,6,2224.0,13344.0,10.758025000000002,13344.0,10.758025000000002
75,2,Saturday,3,N,6,6,2224.0,13344.0,10.866558333333332,13344.0,10.866558333333332
76,2,Saturday,4,N,6,6,2224.0,13344.0,19.066933333333335,13344.0,19.066933333333335
77,2,Saturday,5,N,7,7,2224.0,15568.0,52.225608333333334,15568.0,52.225608333333334
78,2,Saturday,6,N,9,9,2224.0,20016.0,115.3916,20016.0,115.3916
79,2,Saturday,7,N,10,10,2224.0,22240.0,174.77484166666667,22240.0,174.77484166666667
80,2,Saturday,8,N,9,9,2224.0,20016.0,250.0566,20016.0,250.0566
81,2,Saturday,9,N,10,10,2224.0,22240.0,324.79513333333335,22240.0,324.79513333333335
82,2,Saturday,10,N,10,10,2224.0,22240.0,331.14691666666664,22240.0,331.14691666666664
83,2,Saturday,11,N,10,10,2224.0,22240.0,345.64660000000003,22240.0,345.64660000000003
84,2,Saturday,12,N,11,11,2224.0,24464.0,351.1841416666667,24464.0,351.1841416666667
85,2,Saturday,13,N,9,9,2224.0,20016.0,351.88755,20016.0,351.88755
86,2,Saturday,14,N,10,10,2224.0,22240.0,360.19060833333333,22240.0,360.19060833333333
87,2,Saturday,15,N,10,10,2224.0,22240.0,348.15952500000003,22240.0,348.15952500000003
88,2,Saturday,16,N,10,10,2224.0,22240.0,311.9778416666667,22240.0,311.9778416666667
89,2,Saturday,17,N,10,10,2224.0,22240.0,294.545725,22240.0,294.545725
90,2,Saturday,18,N,10,10,2224.0,22240.0,263.00754166666667,22240.0,263.00754166666667
91,2,Saturday,19,N,10,10,2224.0,22240.0,205.34944166666665,22240.0,205.34944166666665
92,2,Saturday,20,N,10,10,2224.0,22240.0,159.20328333333333,22240.0,159.20328333333333
93,2,Saturday,21,N,10,10,2224.0,22240.0,122.78446666666667,22240.0,122.78446666666667
94,2,Saturday,22,N,12,12,2224.0,26688.0,105.19563333333333,26688.0,105.19563333333333
95,2,Saturday,23,N,9,9,2224.0,20016.0,68.02385,20016.0,68.02385
96,2,Sunday,0,N,6,6,2224.0,13344.0,42.77988333333334,13344.0,42.77988333333334
97,2,Sunday,1,N,6,6,2224.0,13344.0,25.39633333333333,13344.0,25.39633333333333
98,2,Sunday,2,N,6,6,2224.0,13344.0,13.791958333333334,13344.0,13.791958333333334
99,2,Sunday,3,N,6,6,2224.0,13344.0,9.762458333333333,13344.0,9.762458333333333
100,2,Sunday,4,N,6,6,2224.0,13344.0,14.521066666666668,13344.0,14.521066666666668
101,2,Sunday,5,N,7,7,2224.0,15568.0,37.763041666666666,15568.0,37.763041666666666
102,2,Sunday,6,N,9,9,2224.0,20016.0,77.32180833333334,20016.0,77.32180833333334
103,2,Sunday,7,N,10,10,2224.0,22240.0,109.25307500000001,22240.0,109.25307500000001
104,2,Sunday,8,N,9,9,2224.0,20016.0,173.09511666666666,20016.0,173.09511666666666
105,2,Sunday,9,N,10,10,2224.0,22240.0,244.26711666666665,22240.0,244.26711666666665
106,2,Sunday,10,N,10,10,2224.0,22240.0,291.75982500000003,22240.0,291.75982500000003
107,2,Sunday,11,N,10,10,2224.0,22240.0,294.8872083333333,22240.0,294.8872083333333
108,2,Sunday,12,N,10,10,2224.0,22240.0,311.10083333333336,22240.0,311.10083333333336
109,2,Sunday,13,N,10,10,2224.0,22240.0,300.09111666666666,22240.0,300.09111666666666
110,2,Sunday,14,N,10,10,2224.0,22240.0,303.59233333333333,22240.0,303.59233333333333
111,2,Sunday,15,N,10,10,2224.0,22240.0,271.34971666666667,22240.0,271.34971666666667
112,2,Sunday,16,N,10,10,2224.0,22240.0,245.74748333333332,22240.0,245.74748333333332
113,2,Sunday,17,N,10,10,2224.0,22240.0,212.42110833333334,22240.0,212.42110833333334
114,2,Sunday,18,N,10,10,2224.0,22240.0,177.46438333333333,22240.0,177.46438333333333
115,2,Sunday,19,N,10,10,2224.0,22240.0,140.06131666666667,22240.0,140.06131666666667
116,2,Sunday,20,N,10,10,2224.0,22240.0,112.10404999999999,22240.0,112.10404999999999
117,2,Sunday,21,N,11,11,2224.0,24464.0,92.95685833333333,24464.0,92.95685833333333
118,2,Sunday,22,N,11,11,2224.0,24464.0,76.11955,24464.0,76.11955
119,2,Sunday,23,N,9,9,2224.0,20016.0,50.497800000000005,20016.0,50.497800000000005
120,2,Weekday,0,N,7,7,2224.0,15568.0,25.66248333333333,15568.0,25.66248333333333
121,2,Weekday,1,N,6,6,2224.0,13344.0,11.691648333333333,13344.0,11.691648333333333
122,2,Weekday,2,N,6,6,2224.0,13344.0,8.372496666666667,13344.0,8.372496666666667
123,2,Weekday,3,N,6,6,2224.0,13344.0,12.479438333333334,13344.0,12.479438333333334
124,2,Weekday,4,N,6,6,2224.0,13344.0,33.552186666666664,13344.0,33.552186666666664
125,2,Weekday,5,N,7,7,2224.0,15568.0,142.00970333333333,15568.0,142.00970333333333
126,2,Weekday,6,N,16,16,2224.0,35584.0,413.9588683333333,35584.0,413.9588683333333
127,2,Weekday,7,N,18,18,2224.0,40032.0,945.9700766666667,40032.0,945.9700766666667
128,2,Weekday,8,N,30,30,2224.0,66720.0,1339.1220183333335,66720.0,1339.1220183333335
129,2,Weekday,9,N,29,29,2224.0,64496.0,746.4486333333332,64496.0,746.4486333333332
130,2,Weekday,10,N,25,25,2224.0,55600.0,457.7444466666667,55600.0,457.7444466666667
131,2,Weekday,11,N,26,26,2224.0,57824.0,361.391415,57824.0,361.391415
132,2,Weekday,12,N,27,27,2224.0,60048.0,331.32234666666665,60048.0,331.32234666666665
133,2,Weekday,13,N,27,27,2224.0,60048.0,327.23955333333333,60048.0,327.23955333333333
134,2,Weekday,14,N,27,27,2224.0,60048.0,373.1080733333333,60048.0,373.1080733333333
135,2,Weekday,15,N,27,27,2224.0,60048.0,413.0519966666667,60048.0,413.0519966666667
136,2,Weekday,16,N,24,24,2224.0,53376.0,422.18519,53376.0,422.18519
137,2,Weekday,17,N,28,28,2224.0,62272.0,439.22791166666667,62272.0,439.22791166666667
138,2,Weekday,18,N,26,26,2224.0,57824.0,347.8740183333333,57824.0,347.8740183333333
139,2,Weekday,19,N,27,27,2224.0,60048.0,210.49954166666666,60048.0,210.49954166666666
140,2,Weekday,20,N,21,21,2224.0,46704.0,160.45513833333334,46704.0,160.45513833333334
141,2,Weekday,21,N,18,18,2224.0,40032.0,108.35605666666667,40032.0,108.35605666666667
142,2,Weekday,22,N,16,16,2224.0,35584.0,91.92196333333334,35584.0,91.92196333333334
143,2,Weekday,23,N,10,10,2224.0,22240.0,55.35461166666666,22240.0,55.35461166666666
144,3,Saturday,0,N,6,6,2224.0,13344.0,43.19540833333334,13344.0,43.19540833333334
145,3,Saturday,1,N,6,6,2224.0,13344.0,24.062224999999998,13344.0,24.062224999999998
146,3,Saturday,2,N,6,6,2224.0,13344.0,13.267558333333334,13344.0,13.267558333333334
147,3,Saturday,3,N,6,6,2224.0,13344.0,12.282141666666668,13344.0,12.282141666666668
148,3,Saturday,4,N,6,6,2224.0,13344.0,22.945775,13344.0,22.945775
149,3,Saturday,5,N,7,7,2224.0,15568.0,55.968525,15568.0,55.968525
150,3,Saturday,6,N,9,9,2224.0,20016.0,132.92481666666666,20016.0,132.92481666666666
151,3,Saturday,7,N,10,10,2224.0,22240.0,206.38954999999999,22240.0,206.38954999999999
152,3,Saturday,8,N,10,10,2224.0,22240.0,299.58358333333337,22240.0,299.58358333333337
153,3,Saturday,9,N,10,10,2224.0,22240.0,378.92732500000005,22240.0,378.92732500000005
154,3,Saturday,10,N,10,10,2224.0,22240.0,420.02505833333333,22240.0,420.02505833333333
155,3,Saturday,11,N,10,10,2224.0,22240.0,461.102075,22240.0,461.102075
156,3,Saturday,12,N,10,10,2224.0,22240.0,476.92597500000005,22240.0,476.92597500000005
157,3,Saturday,13,N,10,10,2224.0,22240.0,482.3547416666667,22240.0,482.3547416666667
158,3,Saturday,14,N,10,10,2224.0,22240.0,476.88617500000004,22240.0,476.88617500000004
159,3,Saturday,15,N,10,10,2224.0,22240.0,450.326925,22240.0,450.326925
160,3,Saturday,16,N,10,10,2224.0,22240.0,399.0477416666667,22240.0,399.0477416666667
161,3,Saturday,17,N,10,10,2224.0,22240.0,374.59099999999995,22240.0,374.59099999999995
162,3,Saturday,18,N,10,10,2224.0,22240.0,347.9739,22240.0,347.9739
163,3,Saturday,19,N,10,10,2224.0,22240.0,268.16998333333333,22240.0,268.16998333333333
164,3,Saturday,20,N,10,10,2224.0,22240.0,192.39731666666668,22240.0,192.39731666666668
165,3,Saturday,21,N,10,10,2224.0,22240.0,143.57761666666667,22240.0,143.57761666666667
166,3,Saturday,22,N,11,11,2224.0,24464.0,118.89909166666666,24464.0,118.89909166666666
167,3,Saturday,23,N,9,9,2224.0,20016.0,85.77235833333333,20016.0,85.77235833333333
168,3,Sunday,0,N,6,6,2224.0,13344.0,41.360549999999996,13344.0,41.360549999999996
169,3,Sunday,1,N,6,6,2224.0,13344.0,23.967016666666666,13344.0,23.967016666666666
170,3,Sunday,2,N,6,6,2224.0,13344.0,12.333350000000001,13344.0,12.333350000000001
171,3,Sunday,3,N,6,6,2224.0,13344.0,11.121250000000002,13344.0,11.121250000000002
172,3,Sunday,4,N,6,6,2224.0,13344.0,18.809225,13344.0,18.809225
173,3,Sunday,5,N,7,7,2224.0,15568.0,41.35596666666667,15568.0,41.35596666666667
174,3,Sunday,6,N,9,9,2224.0,20016.0,96.14285833333334,20016.0,96.14285833333334
175,3,Sunday,7,N,10,10,2224.0,22240.0,141.26761666666667,22240.0,141.26761666666667
176,3,Sunday,8,N,10,10,2224.0,22240.0,208.42525833333332,22240.0,208.42525833333332
177,3,Sunday,9,N,10,10,2224.0,22240.0,296.11305,22240.0,296.11305
178,3,Sunday,10,N,10,10,2224.0,22240.0,369.59359166666667,22240.0,369.59359166666667
179,3,Sunday,11,N,10,10,2224.0,22240.0,387.5826666666667,22240.0,387.5826666666667
180,3,Sunday,12,N,10,10,2224.0,22240.0,418.85825,22240.0,418.85825
181,3,Sunday,13,N,10,10,2224.0,22240.0,399.22523333333334,22240.0,399.22523333333334
182,3,Sunday,14,N,10,10,2224.0,22240.0,384.7630166666667,22240.0,384.7630166666667
183,3,Sunday,15,N,10,10,2224.0,22240.0,331.14734166666665,22240.0,331.14734166666665
184,3,Sunday,16,N,10,10,2224.0,22240.0,288.2830333333333,22240.0,288.2830333333333
185,3,Sunday,17,N,10,10,2224.0,22240.0,252.0995,22240.0,252.0995
186,3,Sunday,18,N,10,10,2224.0,22240.0,215.95225000000002,22240.0,215.95225000000002
187,3,Sunday,19,N,10,10,2224.0,22240.0,153.89830833333335,22240.0,153.89830833333335
188,3,Sunday,20,N,10,10,2224.0,22240.0,118.48415,22240.0,118.48415
189,3,Sunday,21,N,10,10,2224.0,22240.0,100.16562499999999,22240.0,100.16562499999999
190,3,Sunday,22,N,11,11,2224.0,24464.0,73.9302,24464.0,73.9302
191,3,Sunday,23,N,9,9,2224.0,20016.0,53.847525,20016.0,53.847525
192,3,Weekday,0,N,7,7,2224.0,15568.0,25.18060333333333,15568.0,25.18060333333333
193,3,Weekday,1,N,6,6,2224.0,13344.0,11.784255,13344.0,11.784255
194,3,Weekday,2,N,6,6,2224.0,13344.0,8.225873333333334,13344.0,8.225873333333334
195,3,Weekday,3,N,6,6,2224.0,13344.0,13.857454999999998,13344.0,13.857454999999998
196,3,Weekday,4,N,6,6,2224.0,13344.0,49.282169999999994,13344.0,49.282169999999994
197,3,Weekday,5,N,8,8,2224.0,17792.0,167.04114166666665,17792.0,167.04114166666665
198,3,Weekday,6,N,14,14,2224.0,31136.0,470.97254166666664,31136.0,470.97254166666664
199,3,Weekday,7,N,20,20,2224.0,44480.0,1136.3748950000002,44480.0,1136.3748950000002
200,3,Weekday,8,N,29,29,2224.0,64496.0,1666.1198733333335,64496.0,1666.1198733333335
201,3,Weekday,9,N,29,29,2224.0,64496.0,937.2239866666666,64496.0,937.2239866666666
202,3,Weekday,10,N,25,25,2224.0,55600.0,540.3869933333333,55600.0,540.3869933333333
203,3,Weekday,11,N,26,26,2224.0,57824.0,434.9612166666667,57824.0,434.9612166666667
204,3,Weekday,12,N,27,27,2224.0,60048.0,402.55739166666666,60048.0,402.55739166666666
205,3,Weekday,13,N,27,27,2224.0,60048.0,413.66982500000006,60048.0,413.66982500000006
206,3,Weekday,14,N,27,27,2224.0,60048.0,527.650645,60048.0,527.650645
207,3,Weekday,15,N,27,27,2224.0,60048.0,558.55568,60048.0,558.55568
208,3,Weekday,16,N,24,24,2224.0,53376.0,551.2081900000001,53376.0,551.2081900000001
209,3,Weekday,17,N,27,27,2224.0,60048.0,594.1730749999999,60048.0,594.1730749999999
210,3,Weekday,18,N,27,27,2224.0,60048.0,468.01685666666674,60048.0,468.01685666666674
211,3,Weekday,19,N,26,26,2224.0,57824.0,287.23251,57824.0,287.23251
212,3,Weekday,20,N,22,22,2224.0,48928.0,194.78036166666666,48928.0,194.78036166666666
213,3,Weekday,21,N,18,18,2224.0,40032.0,131.17109166666665,40032.0,131.17109166666665
214,3,Weekday,22,N,16,16,2224.0,35584.0,101.94072333333334,35584.0,101.94072333333334
215,3,Weekday,23,N,10,10,2224.0,22240.0,62.098776666666666,22240.0,62.098776666666666
216,4,Saturday,0,N,7,7,2224.0,15568.0,49.173091666666664,15568.0,49.173091666666664
217,4,Saturday,1,N,6,6,2224.0,13344.0,24.43766666666667,13344.0,24.43766666666667
218,4,Saturday,2,N,6,6,2224.0,13344.0,18.838291666666667,13344.0,18.838291666666667
219,4,Saturday,3,N,6,6,2224.0,13344.0,12.877991666666667,13344.0,12.877991666666667
220,4,Saturday,4,N,6,6,2224.0,13344.0,22.056758333333335,13344.0,22.056758333333335
221,4,Saturday,5,N,6,6,2224.0,13344.0,54.52086666666667,13344.0,54.52086666666667
222,4,Saturday,6,N,9,9,2224.0,20016.0,108.33986666666668,20016.0,108.33986666666668
223,4,Saturday,7,N,10,10,2224.0,22240.0,191.641425,22240.0,191.641425
224,4,Saturday,8,N,10,10,2224.0,22240.0,268.62895,22240.0,268.62895
225,4,Saturday,9,N,10,10,2224.0,22240.0,358.87281666666667,22240.0,358.87281666666667
226,4,Saturday,10,N,10,10,2224.0,22240.0,402.40135000000004,22240.0,402.40135000000004
227,4,Saturday,11,N,10,10,2224.0,22240.0,452.58303333333333,22240.0,452.58303333333333
228,4,Saturday,12,N,10,10,2224.0,22240.0,458.02885833333335,22240.0,458.02885833333335
229,4,Saturday,13,N,10,10,2224.0,22240.0,470.32852499999996,22240.0,470.32852499999996
230,4,Saturday,14,N,10,10,2224.0,22240.0,453.8110166666667,22240.0,453.8110166666667
231,4,Saturday,15,N,10,10,2224.0,22240.0,443.003475,22240.0,443.003475
232,4,Saturday,16,N,10,10,2224.0,22240.0,393.3643833333333,22240.0,393.3643833333333
233,4,Saturday,17,N,10,10,2224.0,22240.0,376.97285000000005,22240.0,376.97285000000005
234,4,Saturday,18,N,10,10,2224.0,22240.0,357.44391666666667,22240.0,357.44391666666667
235,4,Saturday,19,N,10,10,2224.0,22240.0,268.43955,22240.0,268.43955
236,4,Saturday,20,N,10,10,2224.0,22240.0,192.1626666666667,22240.0,192.1626666666667
237,4,Saturday,21,N,10,10,2224.0,22240.0,148.68470833333333,22240.0,148.68470833333333
238,4,Saturday,22,N,10,10,2224.0,22240.0,120.846025,22240.0,120.846025
239,4,Saturday,23,N,10,10,2224.0,22240.0,84.55474166666666,22240.0,84.55474166666666
240,4,Sunday,0,N,7,7,2224.0,15568.0,46.871525,15568.0,46.871525
241,4,Sunday,1,N,6,6,2224.0,13344.0,25.73545,13344.0,25.73545
242,4,Sunday,2,N,5,5,2224.0,11120.0,17.903866666666666,11120.0,17.903866666666666
243,4,Sunday,3,N,7,7,2224.0,15568.0,13.625974999999999,15568.0,13.625974999999999
244,4,Sunday,4,N,6,6,2224.0,13344.0,21.804216666666665,13344.0,21.804216666666665
245,4,Sunday,5,N,6,6,2224.0,13344.0,37.22065833333333,13344.0,37.22065833333333
246,4,Sunday,6,N,9,9,2224.0,20016.0,72.77834166666666,20016.0,72.77834166666666
247,4,Sunday,7,N,10,10,2224.0,22240.0,120.54620833333333,22240.0,120.54620833333333
248,4,Sunday,8,N,10,10,2224.0,22240.0,182.08345,22240.0,182.08345
249,4,Sunday,9,N,10,10,2224.0,22240.0,275.35203333333334,22240.0,275.35203333333334
250,4,Sunday,10,N,10,10,2224.0,22240.0,340.90836666666667,22240.0,340.90836666666667
251,4,Sunday,11,N,10,10,2224.0,22240.0,377.465525,22240.0,377.465525
252,4,Sunday,12,N,10,10,2224.0,22240.0,402.74319999999994,22240.0,402.74319999999994
253,4,Sunday,13,N,10,10,2224.0,22240.0,401.1661833333333,22240.0,401.1661833333333
254,4,Sunday,14,N,10,10,2224.0,22240.0,368.1761166666667,22240.0,368.1761166666667
255,4,Sunday,15,N,10,10,2224.0,22240.0,333.66995000000003,22240.0,333.66995000000003
256,4,Sunday,16,N,10,10,2224.0,22240.0,291.59145,22240.0,291.59145
257,4,Sunday,17,N,10,10,2224.0,22240.0,258.9118916666667,22240.0,258.9118916666667
258,4,Sunday,18,N,10,10,2224.0,22240.0,236.89183333333335,22240.0,236.89183333333335
259,4,Sunday,19,N,10,10,2224.0,22240.0,161.92733333333334,22240.0,161.92733333333334
260,4,Sunday,20,N,10,10,2224.0,22240.0,127.55349166666667,22240.0,127.55349166666667
261,4,Sunday,21,N,10,10,2224.0,22240.0,95.70230833333333,22240.0,95.70230833333333
262,4,Sunday,22,N,10,10,2224.0,22240.0,75.86061666666667,22240.0,75.86061666666667
263,4,Sunday,23,N,10,10,2224.0,22240.0,49.179183333333334,22240.0,49.179183333333334
264,4,Weekday,0,N,7,7,2224.0,15568.0,23.696223333333332,15568.0,23.696223333333332
265,4,Weekday,1,N,6,6,2224.0,13344.0,13.534443333333334,13344.0,13.534443333333334
266,4,Weekday,2,N,6,6,2224.0,13344.0,10.166811666666666,13344.0,10.166811666666666
267,4,Weekday,3,N,6,6,2224.0,13344.0,11.271539999999998,13344.0,11.271539999999998
268,4,Weekday,4,N,6,6,2224.0,13344.0,41.44339166666667,13344.0,41.44339166666667
269,4,Weekday,5,N,7,7,2224.0,15568.0,143.42605666666668,15568.0,143.42605666666668
270,4,Weekday,6,N,15,15,2224.0,33360.0,409.03950833333334,33360.0,409.03950833333334
271,4,Weekday,7,N,20,20,2224.0,44480.0,999.1616200000001,44480.0,999.1616200000001
272,4,Weekday,8,N,30,30,2224.0,66720.0,1511.601635,66720.0,1511.601635
273,4,Weekday,9,N,28,28,2224.0,62272.0,877.5794416666668,62272.0,877.5794416666668
274,4,Weekday,10,N,25,25,2224.0,55600.0,504.4982766666667,55600.0,504.4982766666667
275,4,Weekday,11,N,27,27,2224.0,60048.0,404.803165,60048.0,404.803165
276,4,Weekday,12,N,27,27,2224.0,60048.0,367.05513499999995,60048.0,367.05513499999995
277,4,Weekday,13,N,27,27,2224.0,60048.0,388.62801333333334,60048.0,388.62801333333334
278,4,Weekday,14,N,27,27,2224.0,60048.0,413.938675,60048.0,413.938675
279,4,Weekday,15,N,27,27,2224.0,60048.0,497.959725,60048.0,497.959725
280,4,Weekday,16,N,23,23,2224.0,51152.0,467.425745,51152.0,467.425745
281,4,Weekday,17,N,28,28,2224.0,62272.0,505.260975,62272.0,505.260975
282,4,Weekday,18,N,27,27,2224.0,60048.0,442.00808500000005,60048.0,442.00808500000005
283,4,Weekday,19,N,26,26,2224.0,57824.0,261.8827866666667,57824.0,261.8827866666667
284,4,Weekday,20,N,21,21,2224.0,46704.0,179.71087,46704.0,179.71087
285,4,Weekday,21,N,19,19,2224.0,42256.0,135.84083166666667,42256.0,135.84083166666667
286,4,Weekday,22,N,16,16,2224.0,35584.0,99.58403000000001,35584.0,99.58403000000001
287,4,Weekday,23,N,9,9,2224.0,20016.0,61.656803333333336,20016.0,61.656803333333336
288,5,Saturday,0,N,6,6,2224.0,13344.0,28.392933333333332,13344.0,28.392933333333332
289,5,Saturday,1,N,6,6,2224.0,13344.0,14.567300000000001,13344.0,14.567300000000001
290,5,Saturday,2,N,6,6,2224.0,13344.0,8.121575,13344.0,8.121575
291,5,Saturday,3,N,6,6,2224.0,13344.0,8.325458333333334,13344.0,8.325458333333334
292,5,Saturday,4,N,6,6,2224.0,13344.0,13.554933333333333,13344.0,13.554933333333333
293,5,Saturday,5,N,6,6,2224.0,13344.0,28.609758333333332,13344.0,28.609758333333332
294,5,Saturday,6,N,9,9,2224.0,20016.0,60.13085833333333,20016.0,60.13085833333333
295,5,Saturday,7,N,10,10,2224.0,22240.0,85.26152499999999,22240.0,85.26152499999999
296,5,Saturday,8,N,10,10,2224.0,22240.0,118.23384166666666,22240.0,118.23384166666666
297,5,Saturday,9,N,10,10,2224.0,22240.0,164.49632499999998,22240.0,164.49632499999998
